Accident_ID,Accident_Date,Year,Month,Province,District,Road_Type,Intersection_Type,Time_of_Day,Accident_Severity,Weather_Condition,Road_Surface,Vehicle_Type,Speed_Zone,Driver_Gender
613,2024-07-25,2024,July,Madhesh,Rautahat,Urban,Curve,Afternoon,Serious Injury,Clear,Damaged,Scooter,80,Male
961,2025-06-07,2025,June,Karnali,Surkhet,Highway,Curve,Morning,Serious Injury,Rain,Wet,Motorbike,50,Male
726,2024-11-08,2024,November,Koshi,Sunsari,Rural,Straight,Night,Damage Only,Fog,Wet,Motorbike,30,Male
684,2024-10-03,2024,October,Sudurpashchim,Kanchanpur,Urban,Curve,Afternoon,Minor Injury,Clear,Wet,Motorbike,80,Female
99,2023-03-21,2023,March,Sudurpashchim,Kailali,Highway,Junction,Night,Minor Injury,Dusty,Damaged,Car,30,Male
805,2025-01-10,2025,January,Madhesh,Rautahat,Rural,Curve,Afternoon,Serious Injury,Clear,Wet,Truck,30,Female
407,2024-01-07,2024,January,Madhesh,Bara,Highway,Straight,Morning,Fatal,Clear,Wet,Jeep,80,Male
503,2024-04-04,2024,April,Lumbini,Kapilvastu,Urban,Straight,Night,Minor Injury,Rain,Wet,Bus,50,Male
1072,2025-09-19,2025,September,Sudurpashchim,Doti,Rural,Junction,Morning,Serious Injury,Clear,Dry,Motorbike,50,Male
1057,2025-09-09,2025,September,Bagmati,Bhaktapur,Highway,Junction,Afternoon,Serious Injury,Clear,Wet,Truck,30,Male
930,2025-05-13,2025,May,Sudurpashchim,Achham,Rural,Straight,Evening,Damage Only,Fog,Dry,Motorbike,50,Male
780,2024-12-21,2024,December,Bagmati,Bhaktapur,Highway,Roundabout,Afternoon,Damage Only,Fog,Dry,Truck,50,Male
201,2023-06-26,2023,June,Lumbini,Kapilvastu,Highway,Curve,Morning,Fatal,Rain,Wet,Motorbike,30,Male
135,2023-04-25,2023,April,Lumbini,Rupandehi,Highway,Straight,Morning,Minor Injury,Clear,Dry,Bus,30,Male
1052,2025-09-05,2025,September,Karnali,Kalikot,Feeder,Straight,Evening,Minor Injury,Clear,Dry,Scooter,30,Male
41,2023-01-28,2023,January,Bagmati,Kathmandu,Highway,Curve,Morning,Minor Injury,Clear,Damaged,Bus,50,Male
1018,2025-07-31,2025,July,Lumbini,Banke,Rural,Straight,Evening,Serious Injury,Dusty,Wet,Car,80,Female
231,2023-07-27,2023,July,Bagmati,Kathmandu,Urban,Straight,Morning,Damage Only,Clear,Wet,Scooter,50,Male
379,2023-12-08,2023,December,Lumbini,Dang,Rural,Straight,Night,Damage Only,Clear,Dry,Car,30,Male
289,2023-09-18,2023,September,Bagmati,Chitwan,Urban,Curve,Night,Serious Injury,Clear,Dry,Scooter,30,Male
419,2024-01-29,2024,January,Sudurpashchim,Doti,Rural,Curve,Morning,Minor Injury,Rain,Wet,Bus,30,Male
392,2023-12-21,2023,December,Lumbini,Rupandehi,Highway,Junction,Night,Damage Only,Clear,Damaged,Bus,50,Male
593,2024-07-13,2024,July,Gandaki,Tanahun,Urban,Junction,Evening,Fatal,Clear,Damaged,Motorbike,30,Male
1087,2025-10-01,2025,October,Koshi,Ilam,Highway,Junction,Night,Minor Injury,Clear,Dry,Car,50,Male
648,2024-08-27,2024,August,Madhesh,Rautahat,Rural,Junction,Morning,Minor Injury,Clear,Slippery,Car,50,Female
521,2024-04-28,2024,April,Gandaki,Tanahun,Rural,Curve,Afternoon,Damage Only,Dusty,Wet,Motorbike,30,Male
65,2023-02-14,2023,February,Gandaki,Lamjung,Urban,Straight,Afternoon,Serious Injury,Clear,Slippery,Scooter,50,Other
15,2023-01-12,2023,January,Bagmati,Kathmandu,Rural,Roundabout,Afternoon,Serious Injury,Dusty,Wet,Bus,50,Male
1065,2025-09-15,2025,September,Karnali,Surkhet,Urban,Junction,Evening,Minor Injury,Clear,Wet,Motorbike,30,Female
493,2024-03-27,2024,March,Bagmati,Bhaktapur,Urban,Straight,Morning,Damage Only,Clear,Slippery,Motorbike,30,Female
380,2023-12-09,2023,December,Madhesh,Bara,Highway,Straight,Night,Damage Only,Rain,Wet,Motorbike,80,Female
188,2023-06-17,2023,June,Bagmati,Chitwan,Rural,Junction,Afternoon,Serious Injury,Clear,Damaged,Motorbike,80,Male
764,2024-12-08,2024,December,Gandaki,Tanahun,Rural,Junction,Morning,Fatal,Clear,Wet,Scooter,30,Female
217,2023-07-07,2023,July,Madhesh,Bara,Highway,Straight,Evening,Minor Injury,Clear,Wet,Motorbike,50,Male
792,2025-01-02,2025,January,Karnali,Kalikot,Highway,Junction,Afternoon,Damage Only,Rain,Wet,Motorbike,30,Male
1077,2025-09-24,2025,September,Madhesh,Rautahat,Feeder,Junction,Morning,Damage Only,Clear,Damaged,Motorbike,30,Male
879,2025-03-16,2025,March,Koshi,Morang,Highway,Curve,Night,Minor Injury,Clear,Slippery,Car,80,Male
338,2023-10-30,2023,October,Bagmati,Chitwan,Feeder,Straight,Morning,Minor Injury,Clear,Dry,Car,50,Female
720,2024-11-05,2024,November,Gandaki,Tanahun,Highway,Straight,Afternoon,Minor Injury,Clear,Wet,Truck,80,Female
296,2023-09-25,2023,September,Sudurpashchim,Kanchanpur,Urban,Straight,Afternoon,Serious Injury,Dusty,Wet,Car,50,Male
1017,2025-07-30,2025,July,Koshi,Jhapa,Urban,Junction,Evening,Serious Injury,Clear,Slippery,Scooter,30,Male
456,2024-02-28,2024,February,Koshi,Jhapa,Rural,Straight,Night,Serious Injury,Clear,Damaged,Motorbike,30,Male
816,2025-01-21,2025,January,Karnali,Jumla,Rural,Straight,Morning,Damage Only,Dusty,Dry,Scooter,30,Female
270,2023-09-05,2023,September,Lumbini,Banke,Urban,Straight,Evening,Damage Only,Fog,Damaged,Bus,30,Female
996,2025-07-17,2025,July,Bagmati,Chitwan,Rural,Junction,Evening,Minor Injury,Clear,Dry,Motorbike,80,Male
202,2023-06-26,2023,June,Koshi,Sunsari,Highway,Straight,Night,Fatal,Dusty,Slippery,Car,50,Male
162,2023-05-18,2023,May,Koshi,Ilam,Urban,Junction,Night,Serious Injury,Clear,Damaged,Car,80,Male
730,2024-11-13,2024,November,Madhesh,Bara,Urban,Junction,Afternoon,Minor Injury,Clear,Dry,Car,50,Male
402,2024-01-02,2024,January,Karnali,Kalikot,Urban,Straight,Night,Minor Injury,Clear,Damaged,Bus,50,Female
703,2024-10-17,2024,October,Bagmati,Kathmandu,Urban,Straight,Evening,Damage Only,Clear,Dry,Motorbike,30,Male
1130,2025-11-28,2025,November,Lumbini,Dang,Urban,Straight,Evening,Minor Injury,Clear,Dry,Car,50,Female
566,2024-06-12,2024,June,Sudurpashchim,Achham,Feeder,Straight,Night,Serious Injury,Clear,Damaged,Jeep,80,Male
1022,2025-08-04,2025,August,Karnali,Jumla,Rural,Straight,Night,Minor Injury,Clear,Slippery,Bus,50,Male
1026,2025-08-07,2025,August,Lumbini,Dang,Feeder,Curve,Morning,Minor Injury,Fog,Wet,Motorbike,80,Male
1105,2025-10-22,2025,October,Lumbini,Dang,Rural,Straight,Evening,Minor Injury,Rain,Wet,Motorbike,50,Male
206,2023-06-30,2023,June,Madhesh,Bara,Urban,Junction,Night,Minor Injury,Clear,Slippery,Scooter,30,Male
35,2023-01-25,2023,January,Lumbini,Rupandehi,Urban,Straight,Night,Minor Injury,Clear,Wet,Bus,50,Female
776,2024-12-15,2024,December,Karnali,Kalikot,Urban,Straight,Morning,Serious Injury,Clear,Wet,Car,50,Male
509,2024-04-11,2024,April,Karnali,Jumla,Rural,Junction,Evening,Minor Injury,Clear,Dry,Jeep,50,Male
1184,2026-01-12,2026,January,Bagmati,Chitwan,Rural,Straight,Night,Fatal,Dusty,Dry,Bus,50,Male
92,2023-03-14,2023,March,Bagmati,Kathmandu,Feeder,Junction,Evening,Minor Injury,Dusty,Slippery,Motorbike,50,Male
898,2025-04-07,2025,April,Karnali,Jumla,Rural,Junction,Evening,Minor Injury,Clear,Damaged,Jeep,30,Other
565,2024-06-12,2024,June,Madhesh,Sarlahi,Urban,Junction,Morning,Serious Injury,Clear,Slippery,Truck,50,Male
777,2024-12-19,2024,December,Lumbini,Banke,Urban,Straight,Night,Serious Injury,Dusty,Dry,Motorbike,50,Male
242,2023-08-17,2023,August,Koshi,Morang,Rural,Curve,Morning,Minor Injury,Rain,Wet,Motorbike,80,Male
14,2023-01-11,2023,January,Gandaki,Tanahun,Highway,Junction,Evening,Damage Only,Rain,Wet,Car,80,Female
316,2023-10-12,2023,October,Koshi,Morang,Rural,Straight,Evening,Minor Injury,Rain,Wet,Truck,30,Male
601,2024-07-19,2024,July,Madhesh,Sarlahi,Highway,Junction,Afternoon,Minor Injury,Clear,Damaged,Motorbike,30,Male
388,2023-12-16,2023,December,Lumbini,Dang,Rural,Junction,Evening,Serious Injury,Clear,Dry,Car,30,Female
167,2023-05-22,2023,May,Gandaki,Kaski,Highway,Straight,Morning,Damage Only,Dusty,Slippery,Car,50,Female
841,2025-02-12,2025,February,Koshi,Jhapa,Highway,Straight,Morning,Minor Injury,Clear,Slippery,Car,80,Male
21,2023-01-17,2023,January,Madhesh,Parsa,Highway,Straight,Afternoon,Serious Injury,Clear,Dry,Motorbike,30,Male
647,2024-08-25,2024,August,Gandaki,Gorkha,Urban,Curve,Night,Damage Only,Fog,Slippery,Motorbike,30,Female
1155,2025-12-16,2025,December,Lumbini,Banke,Rural,Straight,Afternoon,Damage Only,Dusty,Wet,Motorbike,50,Male
832,2025-02-03,2025,February,Gandaki,Gorkha,Highway,Roundabout,Morning,Serious Injury,Clear,Wet,Truck,80,Male
563,2024-06-11,2024,June,Sudurpashchim,Kanchanpur,Rural,Straight,Afternoon,Serious Injury,Rain,Wet,Car,80,Male
1171,2026-01-02,2026,January,Koshi,Sunsari,Rural,Straight,Morning,Minor Injury,Clear,Dry,Scooter,50,Female
687,2024-10-05,2024,October,Koshi,Jhapa,Highway,Straight,Afternoon,Damage Only,Clear,Slippery,Motorbike,80,Female
958,2025-06-05,2025,June,Karnali,Jumla,Highway,Straight,Evening,Minor Injury,Clear,Dry,Car,80,Male
190,2023-06-17,2023,June,Bagmati,Chitwan,Rural,Junction,Morning,Fatal,Clear,Slippery,Car,80,Male
976,2025-06-26,2025,June,Koshi,Sunsari,Urban,Junction,Afternoon,Minor Injury,Clear,Damaged,Bus,50,Male
700,2024-10-12,2024,October,Lumbini,Dang,Feeder,Junction,Evening,Serious Injury,Clear,Slippery,Scooter,50,Male
511,2024-04-11,2024,April,Koshi,Sunsari,Urban,Straight,Morning,Minor Injury,Fog,Damaged,Scooter,50,Female
1083,2025-09-26,2025,September,Madhesh,Parsa,Urban,Straight,Afternoon,Serious Injury,Clear,Damaged,Motorbike,80,Male
475,2024-03-14,2024,March,Sudurpashchim,Kanchanpur,Urban,Junction,Afternoon,Minor Injury,Rain,Wet,Motorbike,30,Female
857,2025-02-25,2025,February,Gandaki,Gorkha,Highway,Junction,Morning,Serious Injury,Clear,Damaged,Bus,80,Male
748,2024-11-27,2024,November,Madhesh,Parsa,Highway,Junction,Night,Damage Only,Rain,Wet,Bus,50,Male
253,2023-08-26,2023,August,Koshi,Morang,Highway,Straight,Evening,Damage Only,Dusty,Slippery,Motorbike,80,Female
22,2023-01-17,2023,January,Koshi,Ilam,Feeder,Curve,Evening,Minor Injury,Clear,Damaged,Car,50,Male
460,2024-03-03,2024,March,Karnali,Jumla,Highway,Straight,Afternoon,Minor Injury,Clear,Wet,Bus,30,Male
277,2023-09-10,2023,September,Sudurpashchim,Doti,Highway,Straight,Evening,Serious Injury,Clear,Wet,Car,50,Female
956,2025-06-03,2025,June,Karnali,Surkhet,Highway,Straight,Evening,Minor Injury,Clear,Dry,Scooter,30,Male
386,2023-12-15,2023,December,Lumbini,Dang,Highway,Curve,Afternoon,Fatal,Fog,Slippery,Jeep,50,Male
806,2025-01-11,2025,January,Koshi,Sunsari,Urban,Junction,Afternoon,Damage Only,Rain,Wet,Car,50,Male
344,2023-11-04,2023,November,Lumbini,Kapilvastu,Urban,Straight,Night,Minor Injury,Dusty,Dry,Truck,50,Male
770,2024-12-11,2024,December,Gandaki,Kaski,Highway,Junction,Evening,Damage Only,Fog,Damaged,Motorbike,30,Male
131,2023-04-19,2023,April,Madhesh,Parsa,Rural,Junction,Night,Fatal,Rain,Wet,Car,30,Male
872,2025-03-12,2025,March,Sudurpashchim,Achham,Urban,Straight,Morning,Fatal,Rain,Wet,Car,30,Male
1124,2025-11-17,2025,November,Bagmati,Kathmandu,Urban,Curve,Morning,Serious Injury,Clear,Damaged,Scooter,30,Other
88,2023-03-10,2023,March,Koshi,Ilam,Rural,Straight,Afternoon,Damage Only,Rain,Wet,Car,30,Female
331,2023-10-24,2023,October,Bagmati,Bhaktapur,Highway,Curve,Night,Minor Injury,Rain,Wet,Car,30,Male
467,2024-03-08,2024,March,Karnali,Dailekh,Urban,Straight,Afternoon,Serious Injury,Clear,Wet,Microbus,80,Male
122,2023-04-11,2023,April,Madhesh,Rautahat,Urban,Curve,Evening,Minor Injury,Clear,Dry,Scooter,30,Male
1045,2025-08-28,2025,August,Gandaki,Tanahun,Urban,Straight,Evening,Minor Injury,Clear,Wet,Car,30,Male
1096,2025-10-09,2025,October,Sudurpashchim,Achham,Urban,Junction,Night,Minor Injury,Clear,Slippery,Motorbike,50,Male
1131,2025-11-28,2025,November,Madhesh,Bara,Urban,Curve,Evening,Damage Only,Clear,Slippery,Motorbike,30,Male
861,2025-03-06,2025,March,Karnali,Jumla,Urban,Straight,Evening,Fatal,Clear,Wet,Microbus,50,Female
1127,2025-11-25,2025,November,Koshi,Morang,Highway,Straight,Evening,Damage Only,Clear,Wet,Motorbike,30,Male
